paternal_autocrat_TIB;Gelug-pa;Gelug-pa;Gelug-pa;;Gelug-pa;;;;;;;;;;x;
social_conservative_TIB;Nyingma;Nyingma;Nyingma;;Nyingma;;;;;;;;;;x;
market_liberal_TIB;Lberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;x;
social_liberal_TIB;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democrat_TIB;Social Democrat Party;Parti social démocrate;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
left_wing_radical_TIB;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;x;
leninist_TIB;Workers and Peasants Party;Parti des travailleurs et des paysans;Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos;;;;;;;;;;x;
stalinist_TIB;Communist Party of Tibet;Parti communiste tibétain;Kommunistische Partei Tibets;;Partido Comunista del Tíbet;;;;;;;;;;x;
national_socialist_TUR;Ülkücü Hareket;Ülkücü Hareket;Ülkücü Hareket;;Ülkücü Hareket;;;;;;;;;;x;
fascistic_TUR;Bozkurtlar;Bozkurtlar;Bozkurtlar;;Bozkurtlar;;;;;;;;;;x;
paternal_autocrat_TUR;Cumhuriyet Halk Partisi;Cumhuriyet Halk Partisi;Cumhuriyet Halk Partisi;;Cumhuriyet Halk Partisi;;;;;;;;;;x;
social_conservative_TUR;Millet Partisi;Millet Partisi;Millet Partisi;;Millet Partisi;;;;;;;;;;x;
market_liberal_TUR;Demokrat Parti;Demokrat Parti;Demokrat Parti;;Demokrat Parti;;;;;;;;;;x;
social_liberal_TUR;Serbest Cumhuriyet Partisi;Serbest Cumhuriyet Partisi;Serbest Cumhuriyet Partisi;;Serbest Cumhuriyet Partisi;;;;;;;;;;x;
social_democrat_TUR;Türkiye Isçi Partisi;Türkiye Isçi Partisi;Türkiye Isçi Partisi;;Türkiye Isçi Partisi;;;;;;;;;;x;
left_wing_radical_TUR;Emek Partisi;Emek Partisi;Emek Partisi;;Emek Partisi;;;;;;;;;;x;
leninist_TUR;FMP;FMP;Devrimci Sosyalist Isçi Partisi;;FMP;;;;;;;;;;x;
stalinist_TUR;PCP;PCP;Türkiye Komünist Partisi;;PCP;;;;;;;;;;x;
national_socialist_URU;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
fascistic_URU;Falange del Uruguay;Falange del Uruguay;Falange del Uruguay;;Falange del Uruguay;;;;;;;;;;x;
paternal_autocrat_URU;Partido Colorado,;Partido Colorado,;Partido Colorado,;;Partido Colorado;;;;;;;;;;x;
social_conservative_URU;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;x;
market_liberal_URU;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;;x;
social_liberal_URU;Partido Blanco;Partido Blanco;Partido Blanco;;Partido Blanco;;;;;;;;;;x;
social_democrat_URU;Partido Socialista del Uruguay;Partido Socialista del Uruguay;Partido Socialista del Uruguay;;Partido Socialista del Uruguay;;;;;;;;;;x;
left_wing_radical_URU;Movimiento de Participación Popular;Movimiento de Participación Popular;Movimiento de Participación Popular;;Movimiento de Participación Popular;;;;;;;;;;x;
leninist_URU;Partido Obrero;Partido Obrero;Partido Obrero;;Partido Obrero;;;;;;;;;;x;
stalinist_URU;Partido Comunista del Uruguay;Partido Comunista del Uruguay;Partido Comunista del Uruguay;;Partido Comunista del Uruguay;;;;;;;;;;x;
national_socialist_USA;German-American Bund;Fédération germano-américaine;German-American Bund;;Grupo Germano-americano;;;;;;;;;;x;
fascistic_USA;Silver Legion of America;Légion d'argent américaine;Silver Legion of America;;Legión Plateada de América;;;;;;;;;;x;
paternal_autocrat_USA;America First Committee;Premier comité américain;America First Committee;;Primer Comité de América;;;;;;;;;;x;
social_conservative_USA;Republican Party;Parti républicain;Republican Party;;Partido Republicano;;;;;;;;;;x;
market_liberal_USA;Progressive Party;Parti progressiste;Progressive Party;;Partido Progresista;;;;;;;;;;x;
social_liberal_USA;Democratic Party;Parti démocrate;Democrat Party;;Partido Demócrata;;;;;;;;;;x;
social_democrat_USA;Democratic Farm-Labor Party;Parti démocratique agricole et travailliste;Democratic Farm-Labor Party;;Partido Democrático Laborista Campesino;;;;;;;;;;x;
left_wing_radical_USA;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;;x;
leninist_USA;Socialist Workers Party;Parti des travailleurs socialistes;Socialist Workers Party;;Partido de los Trabajadores Socialistas;;;;;;;;;;x;
stalinist_USA;Communist Party;Parti communiste ;Communist Party;;Partido Comunista;;;;;;;;;;x;
national_socialist_VEN;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
fascistic_VEN;Falange de Venezuela;Falange de Venezuela;Falange de Venezuela;;Falange de Venezuela;;;;;;;;;;x;
paternal_autocrat_VEN;COPEI;COPEI;COPEI;;COPEI;;;;;;;;;;x;
social_conservative_VEN;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;x;
market_liberal_VEN;Gran Partido Liberal de Venezuela;Gran Partido Liberal de Venezuela;Gran Partido Liberal de Venezuela;;Gran Partido Liberal de Venezuela;;;;;;;;;;x;
social_liberal_VEN;Partido Democrático Venezolano;Partido Democrático Venezolano;Partido Democrático Venezolano;;Partido Democrático Venezolano;;;;;;;;;;x;
social_democrat_VEN;Acción Democrática;Acción Democrática;Acción Democrática;;Acción Democrática;;;;;;;;;;x;
left_wing_radical_VEN;Partido Republicano Progresista;Partido Republicano Progresista;Partido Republicano Progresista;;Partido Republicano Progresista;;;;;;;;;;x;
leninist_VEN;Unión Popular Venezolana;Unión Popular Venezolana;Unión Popular Venezolana;;Unión Popular Venezolana;;;;;;;;;;x;
stalinist_VEN;Partido Comunista de Venezuela;Partido Comunista de Venezuela;Partido Comunista de Venezuela;;Partido Comunista de Venezuela;;;;;;;;;;x;
national_socialist_VIC;PPF;PPF;PPF;;PPF;;;;;;;;;;x;
fascistic_VIC;Mouvement Franciste;Mouvement Franciste;Mouvement Franciste;;Mouvement Franciste;;;;;;;;;;x;
paternal_autocrat_VIC;Action Française;Action Française;Action Française;;Action Française;;;;;;;;;;x;
social_conservative_VIC;FR;FR;FR;;Fra;;;;;;;;;;x;
market_liberal_VIC;MRP;MRP;MRP;;MRP;;;;;;;;;;x;
social_liberal_VIC;ARV;ARV;ARV;;ARV;;;;;;;;;;x;
social_democrat_VIC;SIFO;SIFO;SIFO;;SIFO;;;;;;;;;;x;
left_wing_radical_VIC;RAD;RAD;RAD;;RAD;;;;;;;;;;x;
leninist_VIC;GBL;GBL;GBL;;GBL;;;;;;;;;;x;
stalinist_VIC;PCF;PCF;PCF;;PCF;;;;;;;;;;x;
national_socialist_YEM;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
fascistic_YEM;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;x;
paternal_autocrat_YEM;National Party;Parti national;Nationalpartei;;Partido Nacional;;;;;;;;;;x;
social_conservative_YEM;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
market_liberal_YEM;Reform Party;Parti réformiste;Reformpartei;;Partido Reformista;;;;;;;;;;x;
social_liberal_YEM;Arabic Democratic Unionist Party ;Parti unioniste démocratique arabe;Arabische Demokratische Einheitspartei;;Partido Árabe Unionista Democrático ;;;;;;;;;;x;
social_democrat_YEM;Arab Socialist Union;Union socialiste arabe;Arabische Sozialistische Union;;Unión Socialista Árabe;;;;;;;;;;x;
left_wing_radical_YEM;Arab Socialist Movement;Mouvement socialiste arabe;Arabische Sozialistische Bewegung;;Movimiento Socialista Árabe;;;;;;;;;;x;
leninist_YEM;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinist_YEM;Communist Party of Yemen;Parti communiste yéménite;Kommunistische Partei des Jemens;;Partido?Comunista del Yemen;;;;;;;;;;x;
national_socialist_YUG;Partei der Deutschen;Partei der Deutschen;Partei der Deutschen;;Partei der Deutschen;;;;;;;;;;x;
fascistic_YUG;ZBOR;ZBOR;ZBOR;;ZBOR;;;;;;;;;;x;
paternal_autocrat_YUG;Narodna radikalna stranka;Narodna radikalna stranka;Narodna radikalna stranka;;Narodna radikalna stranka;;;;;;;;;;x;
social_conservative_YUG;Seljacko-demokratska koalicija;Seljacko-demokratska koalicija;Seljacko-demokratska koalicija;;Seljacko-demokratska koalicija;;;;;;;;;;x;
market_liberal_YUG;Liberalna stranka;Liberalna stranka;Liberalna stranka;;Liberalna stranka;;;;;;;;;;x;
social_liberal_YUG;Demokratska stranka;Demokratska stranka;Demokratska stranka;;Demokratska stranka;;;;;;;;;;x;
social_democrat_YUG;Jugoslovenska republikanska stranka;Jugoslovenska republikanska stranka;Jugoslovenska republikanska stranka;;Jugoslovenska republikanska stranka;;;;;;;;;;x;
left_wing_radical_YUG;Centrumasi;Centrumasi;Centrumasi;;Centrumasi;;;;;;;;;;x;
leninist_YUG;Socijalisticka radnicka partija Jugoslavije;Socijalisticka radnicka partija Jugoslavije;Socijalisticka radnicka partija Jugoslavije;;Socijalisticka radnicka partija Jugoslavije;;;;;;;;;;x;
stalinist_YUG;Komunisticka partija Jugoslavije;Komunisticka partija Jugoslavije;Komunisticka partija Jugoslavije;;Komunisticka partija Jugoslavije;;;;;;;;;;x;
