EVTDESC608;We have won the Battle of Kursk!\n\nThe Battle of Kursk refers to German and Soviet operations on the Eastern Front of World War II in the vicinity of the city of Kursk in July and August 1943. It remains both the largest series of armoured clashes, including the Battle of Prokhorovka and the costliest single day of aerial warfare. It was the last strategic offensive the Germans were able to mount in the east. The resulting decisive Soviet victory gave the Red Army the strategic initiative for the rest of the war.\n\n'Although often thought of as a tank battle, Kursk as a whole arguably demonstrated the triumph of artillery, infantry and engineers over armour. The Soviet plan was to soak up the German assault in a colossal web of defensive positions and only then launch their armoured counter-attack. It was also an important air battle, in which the balance shifted in favour of the Soviets.'\n– John Keegan;;Wir haben die Schlacht von Kursk gewonnen!\n\nDie Schlacht von Kursk fand im Juli und August 1943 an der Ostfront statt. Sie stellt sowohl die Luftschlacht mit den höchsten Verlusten an einem einzigen Tag als auch die größte Panzerschlacht der Geschichte dar. Sie war auch die letzte strategische Offensive der Deutschen an der Ostfront, die den Frontbogen bei Kursk und Orel nicht nicht beseitigen konnten und schwere Panzerverluste erlitten.;;La denominación de batalla de Kursk hace referencia a las operaciones que enfrentaron a las fuerzas alemanas y soviéticas en el frente oriental de la Segunda Guerra Mundial en las proximidades de Kursk entre julio y agosto de 1943. Incluso hoy en día, sigue siendo la batalla de tanques más grande de la historia (incluida la de Prokhorovka), además de contener el día de mayores pérdidas de toda la historia de la guerra aérea. Fue la última ofensiva estratégica que los alemanes fueron capaces de organizar en el este. La decisiva victoria soviética puso en manos del Ejército Rojo la iniciativa estratégica durante el resto del conflicto.\n\n'Aunque se suele definir como una batalla de tanques, Kursk constituyó un claro triunfo de la artillería, la infantería y los ingenieros sobre las fuerzas acorazadas. El plan soviético era absorber el impulso del asalto alemán por medio de una colosal red de posiciones defensivas y solo entonces lanzar un contraataque acorazado. Fue también una importante batalla aérea, en la que la balanza se decantó a favor de los soviéticos.'\n– John Keegan;;;;;;;;;x
EVTNAME609;Victorious Battle of Smolensk;;Siegreiche Schlacht von Smolensk;;Batalla de Smolensk (victoria);;;;;;;;;x
EVTDESC609;We have won the Battle of Smolensk!\n\nThe Battle of Smolensk was a successful encirclement operation by Army Group Centre's 2nd Panzer Army led by Heinz Guderian and the 3rd Panzer Army led by Hermann Hoth of parts of four Soviet Fronts. The Soviet formations were the Western Front commanded by Timoshenko, the Soviet Reserve Front commanded by Zhukov, the Soviet Central Front commanded by Kuznetsov, and Soviet Bryansk Front commanded by Yeremenko. Ultimately the Soviet 16th, 19th and the 20th Armies were encircled just to the south of Smolensk but large parts of the 19th Army managed to escape the pocket. As a result of large parts of Soviet soldiers escaping the net, Hitler called off the operation for encirclement as the premier means of defeating the Soviet Union and concentrated on inflicting severe economic damage to the Soviet Union.;;Wir haben die Schlacht von Smolensk gewonnen!\n\nDie Schlacht von Smolensk war eine erfolgreiche Umfassungsschlacht der 2. Panzerarmee unter Heinz Guderian under der 3. Panzerarmee unter Hermann Hoth gegen Teile von 4 sowjetischen Fronten unter Timoshenko, Zhukov, Kuznetsov und Yeremenko. Schließlich wurden den russische 16., 19. und 20. Armee südlich von Smolensk eingekreist. Nur kleine Teile der 19. Armee konnten noch entkommen.;;La batalla de Smolensk fue una operación de embolsamiento realizada con éxito por unidades del Grupo de Ejércitos del Centro (2º Ejército Panzer de Heinz Guderian y 3er Ejército Panzer de Hermann Hoth) contra fuerzas de cuatro frentes soviéticos. Las fuerzas soviéticas eran el Frente Occidental de Timoshenko, el Frente Soviético de Reserva de Zhukov, el Frente Soviético Central de Kuznetsov y el Frente Soviético de Bryansk de Yeremenko. Al final, los Ejércitos 16º, 19º y 20º quedaron rodeados al sur de Smolensk, pero gran parte del 19º Ejército logró escapar de la bolsa. A consecuencia de la salvación de importantes contingentes soviéticos atrapados en la bolsa, Hitler abandonó las operaciones de embolsamiento como medio principal para derrotar a la Unión Soviética y decidió concentrarse a partir de entonces en atacar su economía.;;;;;;;;;x
EVTNAME610;Victorious Battle of Uman;;Siegreiche Schlacht von Uman;;Batalla de Uman (victoria);;;;;;;;;x
EVTDESC610;We have won the Battle of Uman!\n\nThe Battle of Uman took place during July 15 – August 8, 1941. It was a German encirclement of the 6th and 12th Soviet armies south of the city of Uman during the initial offensive operations of the Army Group South. The battle was part of the Operation Barbarossa on the Eastern Front of World War II. The battles resulted during the Kiev defensive operation by the elements of the Red Army's Southwestern Front defending the Southern Bug bridges and the strategic rail road between Odessa and Smolensk, and the offensives by the elements of the German 1st Panzer Group in Western Ukraine during the later's advance from southern Poland to Crimea. Both armies were later disbanded and escaping troops were incorporated into other units. This was among the large Axis encirclements that were executed against the Red Army in the First period of World War II.;;Wir haben die Schlacht von Uman gewonnen!\n\nDie Schlacht von Uman fand zwischen 15. Juli und 8. August 1941 statt und war eine deutsche Kesselschlacht gegen die 6. und 12. russische Armee südlich von Uman. Während der Verteidigung von Kiev wurden die beiden Armeen von der deutschen 1. Panzergruppe, die aus Südpolen vorstieß, eingeschlossen. Nur wenige Soldaten konnten entkommen und wurden in andere Einheiten eingegliedert.;;La batalla de Uman tuvo lugar entre el 15 de julio y el 8 de agosto de 1941. En ella, los alemanes lograron atrapar al 6º y al 12º Ejércitos soviéticos al sur de la ciudad de Uman, durante las operaciones ofensivas iniciales del Grupo de Ejércitos del Sur. La batalla formó parte de la operación Barbarossa, en el frente oriental de la Segunda Guerra Mundial. La batalla se desencadenó por el encuentro entre las operaciones defensivas llevadas a cabo en Kiev por los elementos del Frente Suroeste del Ejército Rojo (que defendían los puentes meridionales del Bug y el estratégico ferrocarril que unía Odessa y Smolensk) y las ofensivas de los elementos del 1er Grupo Panzer en Ucrania occidental durante el avance de este último desde el este de Polonia hacia Crimea. Ambos ejércitos se disolvieron posteriormente y sus tropas en fuga se incorporaron a otras unidades. Fue una de las mayores operaciones de embolsamiento ejecutadas contra el Ejército Rojo en las primeras fases de la Segunda Guerra Mundial.;;;;;;;;;x
EVTNAME611;Victorious Battle of Moskva;;Siegreiche Schlacht von Moskau;;Batalla de Moscú (victoria);;;;;;;;;x
EVTDESC611;We have won the Battle of Moskva!\n\nThe Battle of Moskva took place between October 1941 and January 1942. The Soviet defensive effort frustrated Hitler's strategy that considered Moskva, capital of the Union of Soviet Socialist Republics and the largest Soviet city, to be the primary military and political objective for Axis forces in their invasion of the Soviet Union. About 40 well-equipped divisions were stationed in Siberia to keep an eye on Japan. When Stalin realised that Japan wouldn’t attack, the divisions were moved westward and used against the Germans. A desperate Hitler forbade retreat, but the Red Army pressed still back the attacker and one month later, the Wehrmacht was pressed back up to 250 km. The chance of capturing Moscow was gone. For the Russians' part this was a very important victory, especially from a moral point of view - Wehrmacht was not unbeatable after all.;;Wir haben die Schlacht von Moskau gewonnen!\n\nDie Schlacht um Moskau zwischen Oktober 1941 und Jänner 1942 hielt den deutschen Vormarsch auf die russische Hauptstadt auf. Etwa 40 gut ausgerüstete russische Divisionen waren in Sibirien stationiert. Als Stalin überzeugt war, dass Japan nicht angreifen würde, lies er die Truppen nach Westen verlegt um die Deutschen aufzuhalten. Hitler verbot jeden Rückzug, aber die Rote Armee ging zum Gegenangriff über und die Wehrmacht wurde innerhalb eines Monats um 250km zurückgedrängt.;;La batalla de Moscú tuvo lugar entre octubre de 1941 y enero de 1942. Los esfuerzos soviéticos frustraron la estrategia de Hitler, que consideraba Moscú, capital de la Unión de Repúblicas Socialistas Soviéticas y mayor ciudad del país, como el principal objetivo militar y político de su invasión. Unas 40 divisiones bien equipadas estaban estacionadas en Siberia para vigilar a Japón. Cuando Stalin comprendió que Japón no pensaba a atacar, ordenó que se trasladaran al oeste para utilizarlas contra los alemanes. Un desesperado Hitler prohibió la retirada, pero el Ejército Rojo continuó atacando sin descanso y un mes más tarde, la Wehrmacht había tenido que retroceder 250 Km.. La posibilidad de capturar Moscú se había esfumado. Para los rusos fue una victoria muy importante, sobre todo desde un punto de vista moral, pues demostraba que la Wehrmacht no era imbatible.;;;;;;;;;x
EVTNAME612;Victorious Battle of Murmansk;;Siegreiche Schlacht von Murmansk;;Batalla de Murmansk (victoria);;;;;;;;;x
EVTDESC612;We have won the battle of Murmansk!\n\nOperation Silver Fox was a joint German–Finnish military operation plan during World War II, though it was mainly operated and engaged by Germans. Its main goal was the capture of the key Soviet port at Murmansk through attacks from Finnish and Norwegian territory. The operation was Unsuccessful and Murmansk continued to operate throughout the war and around a quarter of all Lend Lease material was received through this port and the port of Arkhangelsk. The supplies coming through this port helped the Soviets quickly recover from the disasters of 1941. While the rest of the Soviet lines had collapsed in 1941, the forces of Roman Panin's Northern Front had held, causing casualties of up to 15% on the German attackers. The war in the north dragged on until May 1945. In September 1944 the Finns sued for peace and the Lapland War began. In October 1944 the Red Army conducted the Petsamo-Kirkenes Operation, and achieved a decisive victory over the German forces in the Arctic.;;Wir haben die Schlacht von Murmansk gewonnen!\n\nOperation Silberfuchs war eine finnisch-deutsche Offensive gegen Murmansk aus dem hohen Norden Finnlands und Norwegens. Sie war jedoch nicht erfolgreich und durch Murmansk liefen während des Krieges über ein Viertel aller Lend-Lease Konvois aus England. Als 1944 die Finnen die Seiten wechselten, wurde die Deutschen zurückgeschlagen.;;La operación Zorro Plateado fue una operación militar de la Segunda Guerra Mundial, diseñada conjuntamente por alemanes y finlandeses, pero ejecutada principalmente por aquellos. Su principal objetivo era capturar el crucial puerto soviético de Murmansk mediante ataques realizados a través de territorio noruego y finés. La operación no tuvo éxito y Murmansk pudo seguir operando durante toda la guerra. De hecho, casi una cuarta parte de todo el material recibido en virtud del acuerdo de Préstamo y Arriendo entró en el país por este puerto y el de Arkhangelsk. El material recibido por aquí ayudó a los soviéticos a recuperarse rápidamente de los desastres de 1941. Mientras el resto de las líneas soviéticas se desmoronaban en 1941, las fuerzas del Frente del Norte, al mando de Roman Panin, siguieron resistiendo e infligieron unas bajas de hasta el 15% a los alemanes. La guerra en el frente norte se prolongó hasta mayo de 1945. En septiembre de 1944, los finlandeses solicitaron la paz, con lo que dio comienzo la Guerra de Laponia. En octubre de 1944, el Ejército Rojo llevó a cabo la operación Petsamo-Kirkenes, saldada con una victoria decisiva sobre las fuerzas alemanas en el Ártico.;;;;;;;;;x
EVTNAME613;Victorious Battle of Brest-Litovsk;;Siegreiche Schlacht von Brest-Litovsk;;Batalla de Brest-Litovsk (victoria);;;;;;;;;x
EVTDESC613;We have won the Battle of Brest-Litovsk!\n\nThe Battle of Brest-Litovsk took place between 14 and 17 September 1939, near the town of Brest-Litovsk. The Polish forces consisting of a small, improvised force which defended the city of Brest and its ancient fortress. The fortress occupied a pivotal position on the Polish lines and its defence could prevent German forces from crossing the Polesia area into Lesser Poland and Galicia to the south. After three days of heavy fights, Polish General Plisowski ordered part of his forces to retreat and regroup to the other side of the river and southwards. The evacuation was completed by early morning, 17 September when the last unit crossing the bridge blew it up to hinder the Germans. An hour later elements of the German 76th infantry regiment entered the fortress - almost unopposed. The German forces managed to take the fortress and then the Red Army took over the fortress from the Wehrmacht. The battle of Brest-Litovsk was over.;;Wir haben die Schlacht von Brest-Litovsk gewonnen!\n\nDie Schlacht von Brest-Litovsk fand vom 14. bis 17. September 1939 statt. Die polnischen Verteidiger waren eine kleine, zusammengewürfeltet Truppe, die die Deutschen 3 Tage lang aufhielten, bis General Plisowski den Rückzug über den Fluss befahl und die Brücken sprengte. Nach der Einnahmen der Stadt und Festung durch die Deutschen wurde sie an die Rote Armee übergeben.;;La batalla de Brest-Litovsk tuvo lugar entre el 14 y el 17 de septiembre de 1939, cerca de la ciudad del mismo nombre. Las fuerzas polacas estaban formadas por un pequeño contingente improvisado, que defendía la ciudad de Brest y sus antiguas fortalezas. La fortaleza ocupaba una posición crucial en el dispositivo polaco y su defensa podía impedir que los alemanes cruzaran la zona de Polesia para entrar en la Polonia Menor y en Galitzia, al sur. Después de tres días de lucha encarnizada, el general polaco Plisowski ordenó a parte de sus fuerzas que retrocedieran y se reagruparan al otro lado del río y en dirección sur. La evacuación se completó la mañana del 17 de septiembre, cuando la última unidad en cruzar el puente lo voló para entorpecer el avance alemán. Una hora después, elementos del 76º Regimiento de Infantería alemán entraron en la fortaleza, casi sin oposición. Las fuerzas alemanas lograron apoderarse de la fortaleza, que al poco entregaron al Ejército Rojo. La batalla de Brest-Litovsk había terminado.;;;;;;;;;x
EVTNAME614;Victorious Battle of Mlawa;;Siegreiche Schlacht von Mlawa;;Batalla de Mlawa (victoria);;;;;;;;;x
EVTDESC614;We have won the Battle of Mlawa!\n\nThe Battle of Mlawa took place from September 1 to September 3, 1939. At noon on September 1, 1939 the 1st Army Corps under General Walter Petzel attacked the Polish line of defence. The German engineers managed to cut through Polish antitank barriers on September 3. The Germans used the local civilians as human shields, which allowed them to capture several bunkers on the left flank of the Polish forces, but were unable to push forwards. On the right flank the attacks were more successful and in the late evening elements of German Wodrig Corps finally broke through the lines of the 79th Infantry Regiment to the rear of the Poles. General Emil Krukowicz-Przedrzymirski ordered retreat, finally abandoning the fortified positions. Although the position was abandoned, the German forces suffered substantial losses and it was not until September 13 they finally managed to reach the Modlin Fortress, located less than 100 kilometres to the south.;;Wir haben die Schlacht von Mlawa gewonnen!\n\nDie Schlacht von Mlawa fand von 1-3. September 1939 statt als das 1. Korps unter General Walter Petzel die polnischen Verteidigungsstellungen angriff. Deutsche Pioniere konnten einen Weg durch die Panzersperren räumen und die Deutschen setzten Zivilisten als menschliche Schilde ein um mehrere Bunker an der linken Flanke einzunehmen. An der rechten Flanke waren die Angriffe noch erfolgreicher und der polnische General Emil Krukowicz-Przedrzymirski befahl den Rückzug nachdem die ersten deutschen Einheiten durch seine Stellungen gebrochen waren.;;La batalla de Mlawa tuvo lugar entre el 1 y el 3 de septiembre de 1939. Al amanecer del 1 de septiembre de 1939, el 1er Cuerpo de Ejército del general Walter Petzel atacó las líneas polacas. Los ingenieros alemanes lograron atravesar las barreras antitanque alemanas el 3. Los alemanes usaron civiles como escudos humanos, lo que les permitió capturar varios búnkeres en el flanco izquierdo polaco, pero fueron incapaces de continuar con su avance. En el flanco derecho, los ataques tuvieron más éxito y hacia finales de la tarde, elementos del Cuerpo Wodrig lograron por fin atravesar las líneas del 79º Regimiento de infantería y alcanzar la retaguardia polaca. El general Emil Krukowicz-Przedrzymirski ordenó entonces la retirada y el abandono de las posiciones fortificadas. A pesar de ello, las fuerzas alemanas sufrieron pérdidas apreciables y hasta el 13 de septiembre no lograron llegar a la fortaleza de Modlin, situada a menos de 100 kilómetros al sur.;;;;;;;;;x
